id,msg_hex,h,r,s,elapsed_ns
1401,e93c0885c69157083823ffb9f12c9fc2232fa2183c29ebfa8e51c4117e07fca1,f528232df733a47d5365983aa4b373b3d32a53d8370710113167334357ae4ea1,68038567c27d996149e86fe8712d1366b25da54c77274f1ea080be8331ece614,f3e888682b12c042021bb27c08f27e8c593323c4a34824f68a8f13b5bf1a736c,197543
1402,af82657293ac1b7bb919caa0f79a187a63dba73c75fe1f4dba53dabefca2c72e,34c34133d0dcf8e71f769fd019c84d2f21e0405eaa1998f25f7fe9aadef6e6b9,06c49dda84cef2397417330f892add838b58bb31319dd61a59066393990f6773,8a6d43178a37008b9940adc49fa04bfafdef7e25bdce4e08e1d3080947620c48,197501
1403,21eb6da09d2857a70c1ccf89982b2705420f4fcd34d7e3efe2e981bfb7e9670a,4391a1a6316f1582e0b6ec0721c6875c8e4c9d52e2c11aeceae48722a01f4051,39cdadd6f491f7162e24cf842364c22fa903d2f10180af83be2edeee1f17c75b,9cf1fac880c824c498edfa0dfa848dd57e398448d77dd09fafac00428838dc6a,197295
1404,44597e30ccd2acb3b8acbdf6217c6afe16ab2d96412c89aa5a10b3f68d394b48,2b21f987df67b55046228201875c42e3edd9766d7d1b0e73406fc7e0bf6ee9af,8bcbbf227cc84660b9feecded2af83bc11f156f3b4491bfaaf7ac66c0a891a17,a494f593a2f123b8863f0ddbde87c5eed975190a8ffc46f27c9b6d6e5bd23964,197546
1405,6616940e81d8f204791e5290807a07b8735b5e444b0a9664a0e005102c830dbc,c5a2fda19f4cb7f2d47c67d0cb0fc84056b9ad9547a7b991c9a35c3aa945072e,7f69e3c539d889db9ff1086c8d8e25c1bd97c49e7a69801a935abc31be117e69,4432008edacaf99c86212458828b417c6708142057719d6dc539698d9d699d8e,197039
1406,d956ea29117dc5b891ff726117950c0e62ef7d052a81d6caf673301ddea6f9b6,6eafad01ac1a8a70fbc2627a6b962988baa4ca0db57ca7ee021acc10fc1de882,d086bbed9ccc52fed9c3cc3c8dc1fc9a0cd5aa919dd01edfd0df6fd53eb7362f,0224b0a4f3745bd92aa6d79c3a58ac49d7702550b211ef58c832920ee2106fc3,196394
1407,ea7c582a0806d82a58f3c2c8bd95c85e7fcd0afcc5c7b8f3a174ea53e5b9e4bb,2263251197c5aef2db83c777363f67397f324a3db1e1790f6785d9a627ee6189,0e6be41a80d2506756aba1d96927ab066518e52cbde510cfc82f1e2659c96b5b,b8b5fb09590e1c104b6d8f6285c82bdd6e06eea5b52beb6f185a87cd742a4ad9,197319
1408,06dee56786943247630b2a17e1822d0a870702c3a1b0cc2604881175ec9e45a0,82245057fb8ca16cceb102142337a041026a38cf01761fe0dfe014f8c628c630,4d8f521fde0af0e275c2248ad4eec30e475cdfc9d6b77370ba382664c584e194,836f341069bafd6f18b167f934be829a258b1759eec3a36262d39315d98cde64,197197
1409,1cb851efc15ad738f49ba247069f346dcc7f333a51e24a895954e03250e7282c,47117f4eee8dfb9169097ba1abf7da010e1183fd49bd6dd33532abc87c9db3a3,d6fb11b57191e2b64175e88ff214987b92b4bb4decf5e8390ed9346b8c606bf4,80d0a741c833b2a58c753b5d9a1397e1799db3b7e37f47ba8397232ed051fb64,197255
1410,d0ac364c6655abb7459b450ac336872374aa5f374d398b3470c9fd60d1232232,225d4f3dc54bc487a5349dbbe2126ca06a3d7fd0996517110381e10ae5437689,3fc6024e518edd499127892384464105e5ef0b19cccf0380f7081d7ba3786ad4,dafcfb06b1233fe7562d1efd7d30923bcd94612a935d6fd86c53f4cca260a4b1,197279
1411,64921abba7b2736e539b95a2165d53013e20048deb69e2e28b093b5c4fd14e61,65a9887517b62989eeae6d73e6486707be8ee947c30f83aae36af87fb3e3a5bf,09f53b9a7bc0dd1b003f9746b10f4d9231a2eb78298f461f01146df6cbbfa609,1ccf7327cd696fece9701efaec375a4e112c87c4418e341fe3632a1335081da4,197306
1412,dec114e0932abd897a63e10605830fb2eb87e2797ecf036a1e9f4c61740132c6,ab07a775d40bac71e227ce5911dd48817bd1e85c6ac33d2efcb38585748f1a2f,19c1702fe512e80e86508b86b8fac7a4b83735bd785cda3cb187741d04e4c922,dc463104463948484b5d10aa93394b503fc17918b0fcd689623ee971546e191d,197241
1413,060a5a7e0424f02ba41ec8529dc55718e7938156d508b6e32f74dda71c7d3113,62d7a3acba261fce60edde2a9c84f60864e060b2beca3f57d7051d47103488f5,67a16d09027374dc7691916d4d95cc2757421f3c5b00efee04d4b9e68e4ecced,af4f098624c38e1bc7f7054551823ae71899dd4c0ece32946dbf50c96f552660,196790
1414,349d1aa72f789d36b665d4140b124b304c1e644c6eb3c87ffcaf74f8315bfecd,aab0b096d141589b67685d11f84f73ab3ecfd8afc79872c53d3c14c7077a8349,75f17987b9fa5b498b0febc1aff26e33d334347d4a1bb386741a2eac58cdb3bf,1a76c814acf517b0fbf86c8e20b2742093967697116c824867902f4808efe9a4,197591
1415,54e092a16dd482d0dce0037e6f9e95c67723d980eebba8f090768c4a6b9a1292,bb93d68998a5d4961073851640b06f52a5f2eec8140d5220e6b7152f57aa20f1,444dd3b8b9ceb6e0601a0f2708bbf189d5c9951893b9a9b6b7267ef4f0549421,0301d05e8741b220df45cb941b27e728e12ad1815d38d323c26af25e95822e2d,197621
1416,abf3a76332c5f7a7bf0a143809cd237344c48b5c999f4a4912d594d27dff1730,5c010edb84bf9466f85edecba1a262bb2d674a60e5d0ff17e5718a7dd81a05e3,899673d5d0e7659d61bc6d4c354941eb33689857b831b3f367820a0bf52dd3ea,c937a30a87b688ae85e773cdfc43a37966acca51f7d103e55e9dc04a185e67bd,197558
1417,f39843de0d11ab97e3daccf6c61c8e3970a91a8c4d0e4955c91570912344030f,3aef50056c3c99f35b15f100b0a6f83aafaea70b64d6635c5acb2fafd7d29d95,eecdcb104cb79a4eeb38528fdbdba77749e58f9bb731484cb0940828720c3367,81dcaef3f606a3e489c01ec0964dd9aeeb1f4453a525412a48d3f2f361bfc22c,197550
1418,3a38bdb7c31e927dd89fb3c916d9b523d801ede2e5826a4503fcb7988716c186,1f497ae3adedbcc0a595346dff38a7079d1ee3b3dfb561fb4f269bc5c8c6aa4c,a1fd5a62d5226a9492b5983ad6bfff05496a77099eb064ec9b0e48a519d89bee,e7a4b800463217bd200404dcc9f2fc268e71de9230e79ec2b99114531fcc6184,197087
1419,df7babcc27b84aecacc86bac55da8c6698e3608eee8391790b3e500e91fdc1be,5e24aab7546bc0655ccaf96ba8cce67a6999bb300635cd08a8e0852f0777f54b,a67b0527da1e8b14e350d1885251f268d12e228d98759d1411a7d0cf2187aff7,4dad074429a7ea4930824b1c898cba44ac7ab31f1e489db8bc420832ed902ac9,196478
1420,7d4ec6ef9fa34fb37ea0b0a8c4ffc60c227f85e45d9713d7fcca250d0935d78a,a1b52720863bb962863a47fed321cfaf63be52deb61a53c78e1e73bfedd26124,c5bea0651d630c00f8ab08837d16333447b83a5f6e69468e2d11e8861c4df176,07c07c60cf4ffc488044861db071d6e5820850a017532a45787dafdc20754075,197536
1421,04d1d688d26f52b2d80fe821903912a6055ecdc82348897500dbcb185c9e6796,b80ee4696c835f11431a8cc3e54fd211e42260e1341d2bb77cc8ec65a23bdc3e,17228cb5557e73f6167582ff042f430cce015db17cf030a368e26911597a0f44,bf4d52b7f7802b2c94e8a156968355b466fb58e19415dd2a168c29020d2c646c,197277
1422,1b57cebd35bd8d579a30aa1517b10179dbf843d1332ed782aebce2534f0e145d,3c3ad1c5651602902c7c8fc2357bb5925afc1670c78e2c595f03d468bb4acb8b,032d4d810785cde3da9440e1513f34be4dc8b0756557111deac01485703b15a4,9745eee740e719a121bad9f8731556a47141e6c28beabcb381945d47e3ad8518,197262
1423,3987fe405c93a77ed43ae96e714ea2b9368aed19842c25f7f784bd4d29b45076,d46db0b7d88bab8beb6aa73f3e3f72332807a845459a02a4ad1f0182223ffab3,f89af0e0ba184d15e21f3d68907401f31cf86ef7a862c8b69350c42a140e3ad0,b67c21a3823fa7a07ecae002dcf31dce69506c557278c88daa82d43faf0acc41,197304
1424,5a274f7b75668c82542003720020e51d58d5c1c3ebee2d086ba4179c73ed55a0,1274feacdcc90a0e60aa1171d2c33bdd3155011afd628d31a2cbaf96f64becf0,31e821cf25345ca91c1f85c8f952983f8c191a6ac2f700e028aade47775d4a5d,bb061aa908d9eda239d35ec09d1e20c22bfd7a576819892b9b9ce8b0bb2d7577,197290
1425,8a82b626edcf38250025c13696cdcb83a082d0a4cebf2233f103819394646ecc,7dfc6153b814cd0c24201424b30e01d653ea5e22882c8957b39edcb783c9b469,ed37461c067bcd8052fd9f5da6805b63e430ccaf1e97c244125104a6435ffee8,0393d85b17c687380b243dd13c1d938f113b21d2f1beee6715f463d61f042508,197336
1426,2630d469d86ce0f0be511448d543e3141bbf4edfdb3ae5ebceb3ddfa942ceebc,462b96bf5522ae800a497447952b90c626df5397d87d4110c8cfbf11fee05e43,ac7b83e9003f9721aa328f3b85751d4b5321d39cd02a94360d329c3399144c2a,86adb150d00692017b473ee27ea54de78f5ce9aade92045b2631727304074afe,197513
1427,e7938b2884d4bc7ddf79aee118265afb89a710a1c4904454c06465adebdc071e,1f4615975963da841fe44684b4fa3f245d8914806fbf571ecb5176112ed0a20d,5ab332c65214eb01b68550350bc301d45aac2fd252eb5a846e2cff32ac7b117d,c156871c86437737b98a7feae79f45641df64d59acd6d9575aa43f444c51e60b,196804
1428,f4d9ff98ad5b86615561fe7525aa8acbf73201924fba5ce147017997ebbe862c,c18a695c06839dcf5a5e4a90e093287b2590bc8407757491a314575c717e0bea,45aa8024150bf953baf0c4046401b534d5c86368896098d77489c502445f839b,df8a0c642e89d544bc74f8788b59fa65a3d17a970173b0c33f8519323f30e3ba,197479
1429,065f02c42080869cdb4dce4e91d4090d75d9ffe5dc03fc1ac68c240e735835ac,efe52a368781244b9d28a80301e3ca163029a257208e674a2cb95f45cddbe9ff,5cba35153a51be54431c0d30643fa91e32cacae93c3f6edb3ef78c1063fe5230,a6efaa1d7c9d2d8f372549b30afb483fc6ebf89d94a9a26fd7d8136fb7601ecd,197571
1430,23dd63f71bfb3e6ed380535cde449c86fdf3b1d63d30b71579dc7d80811ad36e,c72b0355d1fd613e97063dd5db4c4433558aabe9798ffdd971a9781619860757,8326e2879e64f58249889a5b632e3fe21215dd0d1a078792b799578fb9f72212,a1984f14d4bf64e71f8367340a294c3896ccf96445f1562e26b48f50be42bf83,196783
1431,ea7fdf43b1ad42d92b32f0307b23fb082e15803eb2766392ce91070f3a217790,42cd82b960140f8f91b1a5d74c312339f034a9c860d1b635aa1b0ae289bd7e07,12661fe0d926e8c36ae5e17796b1a65d8e41e6e2adba903df8afb4a26d98fbbb,97e5aba2b48b16329ede3c96b80f493f74b5aa0cfd8192f7216911955f5253bf,197452
1432,f9e236b6a0abf458b01397005ac700045ca8844086b5eabd7837303586d87451,decb10d45af8e118d2d0b84689849306dfda9cc563ab17f50ceb86b8ea838232,173ff1eb56a6382b7ef2e3525d7d6baabcfde0f7d51cb0dc6577b3ca0ad00efc,f6147a3f839f1210e685747fa3b25be20510891e79095adea2e69b8563b26a88,196968
1433,271e94933aed57347f22e0167f746dec15b7fed8c0494e8f86b216c7b4e89d05,4bf85cb9bba143dbae5d66ed57fc407be10ac1763344705c35011c6c50ab2f12,b03f608ce43b61c6943c53ea56114c36b5fe196dd2933994d4611f9679ae5920,2338bbeeaebb22ce52e57f3f4ec12ec24d6f7d1b7edb453f76d294ee1e5ddf7e,197515
1434,bec55ae9eb758c2c14a469f6076fe0ee905038a0bf209f7fe3cbca0416cd460b,87c187e273ce0f5bf3ec096fe9d474c1b1a76665c670af613e8bc5d2e88b6c43,c1717c4ce72465cb17adba260b13e6d29b1b8e780ef558bfad5b752a2028809f,cb3057602ca9942eff31765cd1ed2c62f332e4043c859dcdb76b258d25a1312a,197197
1435,d96155559b352ed926c4de73a8ea0409129c478e20efceea260a19ddb3b486f5,dde009065f0c9ab130b99b1f57a25f055c7b45ffe096b782bea34fc1df4669bc,3a154341387f6bb608a10d1a5e39a3dcabab5a6697dc8f3708fcea287012dadc,40579c0a1fe115ca37e3cefe35f054972c17e00d2070488ca888d13a37153fc8,197565
1436,5aab310c1bfb3125fd0653ffc431f7fa1ae475797c5c042ebadba158b137851e,8cb2f584e64bfbdc9f88eaaeee9b8c2090e7d154a2b859dc9afb2d1d32fecbea,36b8483bc8a069f4692282114a216175cf4e9bfa5a6542ce3141c27f2147e076,78929ef05bc30716baff6f831e724e7ae52002e97f7329303544a4cfc3561c50,197054
1437,c73e0b90cda2f659e1edb18d78f9ad6f796f17d5e05e983621f28a2eeeaac43f,17552eda8d5beb731868679101bc033d3401bb338c95733c16403daef5f07df6,8d7fa7d20aa9ee97509f8b779aec722ee45253280f0daa1bb0931b5361da1fab,26dba65b9f955790348eee49b81e0d345de81c80cb5b12583e61f805855d5dfb,196986
1438,1c1bf7c908ef0399e7d83f7509e24be247c0efe05d28b3e9611607141b5b9877,a4516ea62f1860ab46bcaeb8b684c040a1355f07e51f2b99f600dec639232512,0e363539e4f61a01b8e90f552236b62e9583f3a65a27769069bd6b72df9f413f,22947b1efd1c965a062687f0b7871051747f75bba20d7f64db5e3c2fe8cb706e,197555
1439,e77706ab4419c22115d43f0345038a8da1f9d1192e5565caa8c3148f36e9b47c,bfa0d20636234097e82c61c0f53b6c15fd9483a2cb9e0b5270601be4007c9374,c63fec3adf88d4c8e28416c03e6f855d94c764a6777fc376672e4e045de70b84,e34f0f0dd7b3bd528850a3238cde1e205b084b086bc716d6d12c70dcebc8a2e6,196705
1440,69d790ad61d1d2f16a16dcd189a3c722c4ba025d7b958642b303d0ebb708c71e,6a98c3ca5a007817386f1a7b4be508a11f82a0138b844b6da915f957e689d244,64cd953a13e70e8f0986c564276b76b161324669865f499f0ca7c32e7eb0db71,488459d077398892b20cf236b272f43092821897501f0a6ada71bc7bfc15250d,195962
1441,71b2df292dd4552f09560cac8ab050e253e32a6537c8f97b0e8a1a5c428b4b76,ff6d2d291c7efb06fef14f39909aa011d957e07314fb184c4d1dadde5151cdf8,2d2d5cba03e943cfdb3287cb1ccbf1300af7c12cc33af8a45998871c3ad14fb3,46e4e5365664052ad82b3f0d93f5d0b1157cd12dd9127deefdbcd96caed81c7e,197517
1442,383f8b640e436d8c2dd59472dec3c3590ffd9c5908728aae3a47a1f731ad9330,d4359094777d067d8cec4ba02e66cd5b146b383a37e7f62b679c1a28a4905175,74afa54f2fe642b8a5179459c2e4bf19d6b87d4ea6e3d33b8a5026e37a8181b7,d66b79ae7b55d792fb8844f746dca850e3533e34874dc1020985339f8966f3e6,197251
1443,d68f479538109171c24d20e1b0ef9bd928fcbfc6ed724e964e5a67513feb185d,a011926163275c3cf8598b86f83ceb174cf09f067961118b744d4ab152faf4ed,4195d600eb23800c8d281e6def3d7343105e4a4420fb36466c63c76c783d1172,be7498b558d222437d904409e841cccafaf72b6b53b1d7db18fbcb6c87ebdeb3,197509
1444,6e0a7c640ed815f6ea0d994ab2c249c93525f6a16a03ed45220d31f1c97b8868,f4d5a2f39c83d9a2cd1292bcb56144c817c729034c0085f0e45b4dfc56253bca,6f5be0aae5807ef38a4653ea4c99ac552fe132f77a38c8afbf7f0030151b94e2,dbaa6d76aa85b24362d65ad895b1623dd04d7ec2d1ccddabeab64728cf54b5fc,197560
1445,6f1e39cba8fd93487c747aa54bfea3c22b8c091aa3b0ad50e2f391f9a190bab5,e6ef283989f76b6d3f00c049162f7b7e9a4f6d1df99a96550d78cbc81f06af66,275bce91d2c0427f5cebd241db10ee28825159ee86b7e498bb825b69a34d1e13,00095707fc883e5d23f92df54c68d24ae715c420c350015d9e7da6c3dcc668a9,197052
1446,794ed7a81bbdba901cd0f46b367212d8288302454f39f1d012792f82f9cf782a,681696cf805213b5a3ded5344e740f4ec7c75f070adfe3435ce4cfb989eb1717,2aad34c5f6c323cec00236aef4be2e7f8a0f0e97f8f437842aa4d3f212378517,8a76d97396552a4d9a125cdc14cccb0286f5d3b0792b1b6e3e657d59749321c5,197259
1447,b42e57adc443d16585350aae5aced9f2c2f197a7728eb289786508b16d8ee6bb,dfbfc45cc859397e065f7663b34bd9a8363c004dcf39d4320434c5b06c3c6120,66cda402070301439c5fc456b75c90d06d0704df17ac317b39991fa1aed2012f,613ab4d3db28eb0608049f227323c8dcbf7bab2e2c95dbef061e7c906df9d421,197347
1448,366de86ce08effb46911711110b7d45ec1b2d24e9d5f15b90591aff6b5137c82,1d1f927d8304fac1a7ed79bd366986741e3c12fb1c68d1db6b29af91aa84f4e8,36923ce531c395a62e5b8ecfc0af57053ec58c6f35c7448b0b52a9e9f85225d9,0a59575b073a542a87a07280225bbd1daa4fe28f6c6149189f735a347c1b3a14,197558
1449,f4c3a23421c38384b110302150ba1fd338bafd2a36b06bb9e1d2f668ab5f3703,4beafa7c67037ee6585e78042c72c203d8a6dba388dd6aba44ea8d7ef430483b,56f597a26d2fa1b82d071e105053c8b75db62a890028c281a6b2fcf42bf40926,e28b9ebf68f3035b4fc4f11fc9558aea4928395856921b0c0b8c0bb099d2baeb,197601
1450,05ffe53297ed073c1dafd535ca2cb6880ab8fc6613ec8dba01d46a3a7f926847,02bb2801de120429ea77a71290d2c710163866b33a5b8f23c23986eadb9c6c05,2d9b347152cdc591f25982c262d2b85b81f34f706a7d97c1715ad45a27a0a526,cdcec836f5355b944f590042f92cfcbccc38235f7b32bfe6051744795a27ae8a,197259
1451,7fd761d01df5446761a2d66f9a44ed29241d980eeedb0ccefbf789261d15f1f7,ddfb6af5bf07f2df3df18381abd73267430b323203128d39c5376521cf3689bc,3314214d953cde4e29d757a8a7aa956e3c0feb725d5776febad6416300ff6582,26b3cc6476c44b167679d3cf31f7ee523fd89cfb17088a18c1d76cb65765f63c,197616
1452,3c6d7e826bba7496e2eecc4400999a71c8a92485e238cf784712e67c3a797739,efd159cd0ffb82ed67d8ae584af30f0bcf41c6c66dbd38b288b699fe26a013c6,e95967e29d21c8ae9462eca259035b35085f617c48d37da84ca87057d8f63a8b,99bd034ea6547511b94e32be42fae03483e4c8fbee09fe7b667ee0329a6b5615,197522
1453,726b1c3e17ef692c0418b43d3431bed3893068ae1af77063a11fe7fd27fed9f7,60b5aa46a680a0720fdbeb81bb272b0c6e736e941a8a4174b18422ef4a0ae509,34332e426092fd2058cc2282cf671f4eee5e439e981970da5b26fef361e5ddc4,32d16769928c01345c31b603ef9100e9ce7938c8a8112678cd536d865e7f5515,197502
1454,3ab35ce4ab3f8a6297bbd7e693346697d1759d96ace95cc637a23d1542d91ed2,5c3983582940d37e965a53473e28a4dd8e575f79b320f8095d4a5d2ef1bc34c4,f9b08ad15c252455bd35fe35258428df36a37ea785b41ad7a7c911b0dd2b487e,aa7e36f02ed3e259ac4db12a843a2af993e4fe4fc80dfb12d5c934103a6feba8,197516
1455,756ff9350e769922b6bb1cb9a0735ccc20843b127266d2dbfd07a2427b6fd613,6145ab28e0a2f19ddb6f906fb198adf5701d39f91348d362736acceef276cdf1,a22bfa92e73daec239a59e99ede9f0ac878f90d9c1b8a172d428a1c3711378e8,98858cb6cd727a2bb02b64cc0e2bcd1f2167697a846404f69b97fa1d4f73d977,197552
1456,01f80b19ebd6d898684790d524c0b11af4c8d53dd94c8fb41e550a90b465a913,cd592858f04f04446f91a91638c37ac851dce99b86c85eb743809d545555aaf2,1c485696d4635206abf4803146229464593e6301bc662f942670c80b7ac02043,9ea2aadd86a7836332bb1e5412805aca570e6fef90aa37845d010b3bdb4a90b3,197520
1457,477196c671db28beb854e2cc93f4c8db9514afb39b89fbcca65091950f4a5eff,ec2ed3bddc370577e0c1955522c2a24a113e2075b57df21a8772a13f96912154,cee4953fbe8ca28bd6050edc8b21de38683fd183da02a8e8bb65581331ff2bdf,f42e35762c18224be12bbd47aa2f58467fd29e68472a783b6c215307d9404a62,197644
1458,bc1caabe522183aac43081dbae19751d6665acfc325c8f9b8c50d4bfc5e105cc,0aa260f1b9b844952b53a7801344c71a6ef4f1d2dd3fe188efbd8e7a599897a8,cb6ab9302f60a56243ed9ed0b648d3a9f57d5dbfd821cd88eda72e45381d4d9b,81886cac7e6b1d9261956dc25c5a0fb6bea81f16a6f320be97e30da1268ba10d,197544
1459,4164b9e200c04c3ab3e90096b1472432248e758451221007e4d2defcff0aeae2,b5846527fb9dfd36c0ce1e26cece5d08766b346a441885ebe700c1e935b3c1f9,dd0cf1470f8b20f41e120f8a8ac34d78facada1df9c87e7f7660094c63688960,02a27cf52a67dc5256d59181a8dd135a73f08957bf7e2ef6cf09d09c83f150b9,197031
1460,7bb59d48166951303377ed3595cb28de6adb8cf9b052c7f4f50e58c33ce839b5,b5296e8137f0f26667117489e3827b3c1c2ca77df00435a47165956e4a20df7e,8b44b5a92a6dbdb78d2fe021587aba539e5e70ca67b2e7b1b59789c9d46faf16,962be3a7756d84f86a83cf74cfef1e2944f394e5bbcab5ea3476f3990e099c06,197539
1461,57b770caf62a915941149e4f5af79a3cf4f525411cde2198691d9779b3f18839,8909d1c046c29e423bee0a72cd2577f63c1f4f5142a881b9874120df3bc4cc0f,fd506bcf24adb3d4679f62e5fd817ae43129953ca9b302ed23777d48af719248,7fc8bbed90fb2270bc4e64c9801741cfbd4b708c1cd1136a2bd9bd76ae5719d2,196780
1462,6d3f15ea6af2f18bb39165f4dd8262fd9e1a90f5b125fa3f814666b747c6cff0,04865a40524048d3a150b14d9d55868e23c80c8c886bf37a4677c5513dab9994,36c7f52806e010b2f0a9bd00235da482aca393f1b5583a260696f9ef5dc1aefa,860785d5eb6c25fa88f017f09b2c26018c365289d26d660303f3d4fb44759a84,197502
1463,ba07072b67fb677c0047b87790bc03e43d83d0ede697192148551e237abd73f0,e4bee74a7793c37f38b8e22c6dc31f08ab98eb0e3b5137bad79e04711f93b4a1,21d704530c9090e4444439f280acc8bc03b53b4938dde694f5eb842f72929770,4f3409cafeb457e027a15d56563c6a1688cce0bef003e98812b05dd9e9cf5a03,197485
1464,4b7a40d421816a61f0003a4a9d01a6ee9fb37c47247b763ef9afb95db9b786df,732e5a6f0629935950de07d8f154c1656ad2f900cd39ef66e8380eed14c34dc9,dd716ce24e36efe060fcbdc52c3846a249ad9947197ca48f12aed1b0decfd991,44888a88cce8a3726c51fbe7f19cf395ff49ee429a0ed460eae9054a6edfaaaa,197288
1465,40c8a29eca2a628a2f5fa2a86c3e4447ec02bc3e33098f1e387b7c6d9954d28a,7c714b529de49016cf4374894d8ff08bb396310d772ca7b6f2c4ffbbf8a67139,f1c0ab6b4471cb4e79a4dbc6533155dd5277cf8649dc42a2cef876029fb2aee5,8bf517d59d14438c95f085165717e1fa0a4f2d2644288364ddc1749caa426063,197532
1466,3b13bac01e96f3e0927a2488a7007b506ea0f926f0f55f806da0d304f542aa29,88a557a89948f4eb0ae197f8da9a7eef4f4496235914cdc09a2991bdeec2e6dd,79436317feba7778888e162d2c23e3b459274ed00aba97faabe8cce40f8a5f42,1991e32bf035e261a4f041cf37ba341d5c6c0966d8ff5de4fb54015c03371891,197623
1467,085886c5ebb7be768f52a801936d7672298130250cbe7210882cd384c05890ba,c2053ee6e7844bf0592e0d1b3c8f0043896187bd52e3ac45a541dbbdda672e67,844d9dfae6361558805d728633f4ad8db4e1d78c0aabfb93aaa5231965d89fdf,9342319308ab365ffecf9b60c2470035522c1aecee057745f6b0dd36b0b2af87,197485
1468,17e5212c9f2486205ab762224ae1f55c2559292cb888ad778020873ab47ee4e9,a6ca24504d13a545a169a8481e0b9468ecfc983a8eb68069f1159fa8ab711918,0a6459994708b96c6990a4d4937f107a8dfd74b34b8d3641b9ab577b6cd080f2,f15b30286f8cb30ade5d91e3a659ce7f659b6a93bd993e12f4821a00080a1523,197579
1469,88d57aaef4608f49ed796a74a459fd99e68bf65475346ace3817c76f49bc3157,3679ec3e8415150c8e86fc58c8a64a1cfa9ebe6e1f94aee8e8ae7ecae2ac5d70,93444714c491942e3a17ad23006db33585449692132c66bc632991fe4dbfe081,bdfdca91bed1a5d00fa3dc69c07da1cf483749233ed1d25f43d7282050a2cbb2,197296
1470,4ee6912b45fc4b61fef20c531ae677256d784d56281a60568a41f0669469e4c3,3778f31267986aa8caed6acb8cc35f13e67f07581c1cd0cd2db057b4add83e92,9c0531045b697d97ea91fd7f9edcfc73936d7002c2ac2d0dc99afcf64196e651,cd320ec80ae02e0a6ca71b85b8bb319fb97d5fbf49f0279dfbd62f5e6d79b454,197001
1471,170c96e3a8d6c00366cbce80050b9bbb3d7ada856bd0d287032d71c6377f916e,c3e0cdba64287b31f4b3d69402a55e12a881634acbc52076e325646d4458001c,d96652efa4e4f83e76b80730d34416e8f766bd39c246103c40cd21fe30c9c987,28cf20c7a195084c2795767d7150198eed924687483afbeb8084d580225a47a9,197563
1472,950e507d9752c63c36b17e1f28dde2b165d0db63ceb078be80daa334585c87fa,e79591c3f3606ca5d44aa8ef191a393ef959a3ef9e235957534a908d5616ebe3,525d91d97ff2d8282489c7c57e22b8416005a85b27eb1e38d10b232b299c58f6,ee22a23484f1ced32c130178d6e0439830ec738230051c0b334a1d510274ce1b,197173
1473,ba5523d0e39105b34150137307854c77648b9e33fe1d15649f5a65045da7a4b3,99d1151dd89f3ac351fe168a4254dd273769be5a999bb4c8e283853f94b90b12,ccc02df8200325640c80612c67de3775021ed3b8e8bae9bfb8c42a84fa3b5e4d,26c3860cfc8f7a0455427a3e80786f4c3d4e0ef2e9cbba58f536d5da116490b0,197062
1474,e4d1c0505d332cf2e083080a9b6d3fbfb8ed54edebf8650ae51b231488424847,97f099d0008e27460928e1a7c111f58c495120e5d29ad745c3313ea1e7290d02,566f07c71137aed2ece958a2c7a09e3571849a5de3fd3a11b4a0d796465e258a,ed20b234f8acfcaaa44e42e2fd073a5eed7bc16a7e975031af6f7bf4283865ff,197590
1475,e38c061c84f7011caffe7b6f3b966bcb199840d671885551eac3931301c8f378,54acd940c4672ceb553afcc2e90facd4f76e9163331dfa577482e35f1f8db050,5872f7072ee153243b85891b1dfaf8da8824fdd37993fa4512a66872a871266c,536e47215c4103e0d5210185dec01ed430b7b143b44b1c5d51c42e5dc035778f,197561
1476,f992a609a407a1106810d8b6d5804049ec4bb05d61cf29a33fc9fee976e4fdbd,cd8b17fb33ff1c98f306c1659947b606b4f07fde5c187140153a020345dc0df6,8cd2a12d4fec082e86945cf6cf67c21e33a993e4a32068c926c4bfda6e81d1b9,afe89ba3c1791d1495830aaf026512467207c3385c89786ba5ac4b9a72f7a9c3,197240
1477,6d1dc2e04caf11d4168b3a63ce182c7a30b1c7672da19780d0b1e96d26327ede,f917b5b85957e5abbba781e3fdfe1fecc5ece6153b7b94149591f7f46b95d1e6,0a9011c45151bd12a8d650da9ee2deb4a0d1f4df5fbff968c5331b6ff31c9d31,5b51a78ade032b35e50e0b1959130b44e3a24944c077ae38b93c512b15116276,197490
1478,753237f4b67abf0021c26cad4962a62ce029c7eeee3d25146f12719fd3a93101,0203c9c4d23eca53d62049d23eee8e4eb94e2f98422ac4ddf858ae99202c6a9f,6c82e020074ea7ba352a6032f7b358a8cfce88cc03d66ad1c966d513abc7ff68,78b6f2df39c20be8b9260e3f265c319daf79de026a13446176322c5332412e3a,197567
1479,3b6ecf464767d1da1ea49dd544be2054c08f792138ea87c330bce41200d48ef9,3da6f9691271e28334c41480b46f7c01ccaa32cf4ac45a48d918acde8e66bfd8,8797f4b37663dfe103aad33be1d117bd1037c930029cb81e11daefd7bfd1a760,6976f67534f99ad3883e2db7ba180ec55d3dea4b2fe74bc0a2f854b1c57342b1,196676
